V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101
-0.282256343,-0.307162308,-0.286464955,-0.280594397,-0.292419307,-0.266318412,-0.268248241,-0.28602156,-0.262296855,-0.269466078,-0.270088286,-0.259817751,-0.247708379,-0.239159235,-0.257186023,-0.24183824,-0.246423638,-0.260966067,-0.223887823,-0.223336257,-0.219731595,-0.240712326,-0.217137922,-0.207248858,-0.214378041,-0.217929298,-0.185516619,-0.18975574,-0.216785614,-0.195586555,-0.1843796,-0.189793632,-0.190728609,-0.189772158,-0.177059537,-0.177318882,-0.194216723,-0.176236289,-0.168636275,-0.170599236,-0.162689541,-0.181285044,-0.158107495,-0.15474909,-0.138509143,-0.154031636,-0.141376302,-0.12313252,-0.129269802,-0.141267235,-0.13785877,-0.130395452,-0.113397991,-0.098244406,-0.097453369,-0.112883153,-0.113591961,-0.128944477,-0.096999178,-0.097805874,-0.109848048,-0.087890331,-0.077902173,-0.102969703,-0.081588603,-0.069698763,-0.066229782,-0.068713357,-0.066008401,-0.072714169,-0.074345757,-0.06913958,-0.049679524,-0.053729673,-0.054819908,-0.036436286,-0.050034877,-0.036215626,-0.05556464,-0.043507083,-0.026535583,-0.016557034,-0.023669106,-0.016769289,-0.026851154,-0.015890936,-0.016364219,-0.013222544,-0.002237003,-0.008773014,0.017326671,-0.005388338,-0.009361555,0.010773612,0.023163215,0.021938982,0.023882151,0.030944339,0.026770128,0.051741141,0.035400734
-0.295867702,-0.290778032,-0.287096605,-0.283523501,-0.270565829,-0.297013656,-0.282457222,-0.277984123,-0.26721759,-0.248709776,-0.251801738,-0.240579257,-0.272826753,-0.246347384,-0.251952039,-0.240842107,-0.236384657,-0.223362568,-0.228630486,-0.235424638,-0.230391222,-0.214119643,-0.192359336,-0.214750421,-0.213065627,-0.210379473,-0.204123012,-0.19597851,-0.194278388,-0.195843335,-0.178614127,-0.197448571,-0.182890788,-0.170140346,-0.159994285,-0.173951465,-0.163637104,-0.153305279,-0.149259752,-0.171171726,-0.149112663,-0.149255005,-0.164909008,-0.145923949,-0.16834329,-0.16286543,-0.121667872,-0.135869139,-0.125206692,-0.125505843,-0.124095692,-0.109878788,-0.1202494,-0.117899562,-0.100820058,-0.115259231,-0.102372733,-0.113448242,-0.114167774,-0.08584019,-0.090781244,-0.10314958,-0.077216489,-0.0986962,-0.066616276,-0.086966226,-0.076731209,-0.073728195,-0.069155141,-0.07189491,-0.062394749,-0.042457791,-0.037668977,-0.052833085,-0.041055326,-0.038534174,-0.042178178,-0.05765976,-0.021052239,-0.045049828,-0.040535859,-0.031541821,-0.023995952,-0.026325513,0.013515644,-0.014455052,0.002651426,-0.01717667,-0.009575768,0.015870334,0.032197751,-0.003051086,0.006013847,0.02010021,0.015100234,0.037465265,0.029719405,0.027810289,0.024187992,0.050362995,0.023691567
-0.298271411,-0.285887155,-0.294408844,-0.274869295,-0.257878381,-0.268860001,-0.274528693,-0.259613911,-0.247164288,-0.265526914,-0.249856211,-0.239778355,-0.240355039,-0.232828932,-0.230927587,-0.249624164,-0.250714751,-0.218786795,-0.256701583,-0.245736855,-0.230901319,-0.192828601,-0.224326291,-0.208863135,-0.20130768,-0.215170323,-0.207226853,-0.215779055,-0.211604554,-0.196212424,-0.198780658,-0.172107458,-0.172078934,-0.191474866,-0.171016482,-0.17679757,-0.169655314,-0.16922468,-0.16861577,-0.163555767,-0.158838674,-0.159706203,-0.158854777,-0.136318958,-0.153827266,-0.151814848,-0.13314743,-0.130083449,-0.143510432,-0.115584042,-0.130050684,-0.136906914,-0.105794277,-0.119728248,-0.115776254,-0.105617133,-0.091601193,-0.098003674,-0.100312867,-0.084816154,-0.086987498,-0.0869978,-0.093307172,-0.079239101,-0.079197622,-0.072575035,-0.087403734,-0.050966925,-0.057219567,-0.072268749,-0.064825182,-0.060667937,-0.042424824,-0.04326351,-0.067770928,-0.034661731,-0.026798948,-0.017429744,-0.007941345,-0.018517186,-0.017680538,-0.028054516,0.000268508,0.007767145,-0.011193822,-0.0160774,-0.002532723,0.010925312,0.012056395,0.018943954,0.026336077,0.021015367,-0.00485939,0.0318579,0.01539059,0.021557866,0.027146075,0.02801041,0.038217074,0.035457253,0.039312181
-0.278156355,-0.303297791,-0.273253577,-0.271941288,-0.280111431,-0.256245204,-0.277160703,-0.257240905,-0.248400064,-0.252039442,-0.250077704,-0.269466533,-0.263297738,-0.2563895,-0.239626174,-0.237898141,-0.225175379,-0.234949817,-0.234758236,-0.232266815,-0.231153698,-0.203531576,-0.22372496,-0.213185869,-0.203037394,-0.190158214,-0.203230346,-0.180430077,-0.199048836,-0.188687534,-0.187096173,-0.181573456,-0.180564921,-0.169322077,-0.155961232,-0.178519048,-0.165095681,-0.157613602,-0.16183931,-0.149296101,-0.133627632,-0.156781492,-0.150613066,-0.143990806,-0.149330511,-0.126038428,-0.12579288,-0.135548747,-0.127035516,-0.11882976,-0.11781886,-0.144026665,-0.104363579,-0.110678638,-0.098051837,-0.103907114,-0.097577125,-0.075457729,-0.101236351,-0.094269619,-0.098430483,-0.081762991,-0.09083598,-0.086617969,-0.084360783,-0.095324334,-0.06089472,-0.06016411,-0.041201384,-0.061511136,-0.048891254,-0.035858125,-0.020039897,-0.054265817,-0.054682066,-0.04104819,-0.030905247,-0.027336809,-0.026496038,-0.031942332,-0.005493335,-0.022770817,-0.008024821,-0.010347286,0.009147975,0.012123799,0.012744242,0.013008531,0.002179021,0.025774391,0.036753848,0.041301331,0.040311684,0.022217742,0.02006204,0.023853324,0.052703243,0.026040366,0.030807867,0.048870474,0.050109173
-0.286393889,-0.276393371,-0.269632557,-0.262291368,-0.275868804,-0.275250881,-0.248466406,-0.252931045,-0.248733383,-0.259496609,-0.241584899,-0.236755773,-0.233925766,-0.241198667,-0.244427632,-0.251306816,-0.240894518,-0.232228394,-0.232148156,-0.236573287,-0.22396432,-0.202727713,-0.220687685,-0.210861993,-0.200677486,-0.202841257,-0.202340959,-0.190584044,-0.194921043,-0.204492966,-0.204252857,-0.191381269,-0.183027876,-0.184881282,-0.173586831,-0.159366495,-0.176686648,-0.17139745,-0.160590354,-0.146439254,-0.15841895,-0.146025897,-0.124583259,-0.136127342,-0.128324101,-0.144333108,-0.11697019,-0.128805073,-0.130138638,-0.114690127,-0.116049817,-0.114987144,-0.102922647,-0.114804665,-0.125458607,-0.115754001,-0.086081256,-0.088744746,-0.084140782,-0.076251372,-0.067353545,-0.076316957,-0.068679825,-0.058779559,-0.071368016,-0.058206793,-0.060772149,-0.068309536,-0.070059558,-0.044236863,-0.040547859,-0.028270453,-0.040063546,-0.038035376,-0.031576071,-0.040133582,-0.022268209,-0.028353349,-0.02432471,-0.012217733,-0.013705628,-0.023093267,0.002650179,0.001316466,-0.00893908,0.007361403,0.013440553,0.005528706,-0.002944329,0.033146329,0.029163186,0.010162731,0.027795391,0.026527041,0.030572262,0.031168718,0.015670992,0.038398008,0.04008391,0.075630281,0.03154663
-0.26985741,-0.268771117,-0.273641566,-0.269816394,-0.276006703,-0.2735533,-0.277858671,-0.251168477,-0.266084121,-0.254638288,-0.256101743,-0.237897888,-0.247018745,-0.254193819,-0.248729117,-0.244147775,-0.232892039,-0.222777636,-0.227965536,-0.204968479,-0.206080523,-0.19507659,-0.216790696,-0.216899068,-0.200869805,-0.205871314,-0.196574338,-0.195413921,-0.170139498,-0.18762365,-0.169675279,-0.165562824,-0.178679331,-0.177253339,-0.167193421,-0.166363838,-0.166268169,-0.154505081,-0.155042462,-0.139383241,-0.160486061,-0.156794661,-0.120809284,-0.144088898,-0.129004471,-0.132905714,-0.138740943,-0.134803729,-0.131360672,-0.116768861,-0.102589563,-0.102118366,-0.112471136,-0.118164978,-0.099313894,-0.085739835,-0.078858599,-0.094413118,-0.101768243,-0.066002521,-0.063067733,-0.08653403,-0.079412401,-0.074073219,-0.07276926,-0.055482522,-0.062307083,-0.063840538,-0.067167218,-0.034290437,-0.023514819,-0.035859788,-0.058667689,-0.046507877,-0.020790358,-0.031264732,-0.024291069,0.004154134,-0.025725184,0.01024483,-0.018677272,-0.015955167,0.002846582,0.022169347,0.004598774,0.017327537,-0.004885554,0.01704581,0.00595714,0.019748951,0.027581561,0.018928701,0.055521521,0.03847653,0.047454509,0.032683541,0.044166415,0.025590903,0.04095191,0.035922126,0.062737718
-0.28598799,-0.280362454,-0.28480949,-0.275278819,-0.263175504,-0.260220825,-0.268527997,-0.265703775,-0.24813671,-0.25381094,-0.24796043,-0.245873089,-0.241480794,-0.236638689,-0.248967568,-0.232920534,-0.222876751,-0.220635246,-0.214945372,-0.231364026,-0.220365641,-0.23032838,-0.207201678,-0.199829106,-0.198334144,-0.210649539,-0.193735988,-0.203377556,-0.194179751,-0.186196022,-0.200571487,-0.18107545,-0.171366025,-0.191687036,-0.175782943,-0.167851032,-0.156235364,-0.156806088,-0.137488066,-0.146244551,-0.149739264,-0.162592285,-0.132201266,-0.137832447,-0.133523206,-0.143827832,-0.130440692,-0.123630141,-0.103740226,-0.105483285,-0.120524104,-0.119795253,-0.104147414,-0.111079254,-0.106955971,-0.099177976,-0.096579741,-0.079857419,-0.075493834,-0.097047275,-0.049854226,-0.084846587,-0.073202166,-0.049559953,-0.065812248,-0.063075807,-0.054794474,-0.037406388,-0.05081835,-0.044682819,-0.022003763,-0.027440931,-0.041644714,-0.048841048,-0.048360152,-0.064696875,-0.025600488,-0.015165479,-0.027983537,-0.009568899,-0.028455547,-0.009417542,-0.012086232,-0.007496862,-0.009244054,0.015294894,0.011799641,0.014158203,-5.83E-05,0.006844964,0.034422194,0.04102861,0.035110498,0.030457345,0.026269145,0.035354708,0.037700208,0.03627633,0.065670068,0.064705203,0.060760978
-0.275100884,-0.290908712,-0.280748238,-0.281800347,-0.254650337,-0.261143397,-0.260747134,-0.2469384,-0.244392032,-0.250253399,-0.258005483,-0.232567727,-0.262938159,-0.242882614,-0.253620006,-0.236956143,-0.221655757,-0.218445897,-0.217160726,-0.220021449,-0.227006372,-0.238857713,-0.198025272,-0.201419457,-0.20581113,-0.181088722,-0.194242055,-0.187278747,-0.187271127,-0.176298564,-0.187107492,-0.159527278,-0.167460139,-0.169193063,-0.170767417,-0.172850226,-0.160658828,-0.168241648,-0.147219709,-0.160369766,-0.147277695,-0.139709574,-0.141150999,-0.135103985,-0.133829587,-0.1501318,-0.125409696,-0.133481143,-0.114411808,-0.119041406,-0.105959465,-0.102278748,-0.098802537,-0.085999618,-0.10450377,-0.089260395,-0.099594725,-0.089360306,-0.093414756,-0.07277427,-0.08760388,-0.068282397,-0.075282296,-0.05830633,-0.082869023,-0.057410208,-0.041878994,-0.063313279,-0.044902474,-0.027715248,-0.07253214,-0.0297295,-0.039563522,-0.03496264,-0.020744473,-0.022075677,-0.008774825,-0.037545272,-0.009353354,-0.024004062,0.017759864,-0.009055404,-0.017943926,-0.018026996,0.013166457,0.030011476,-0.023188418,-0.00607692,0.014887482,0.019207219,0.033273784,0.017438391,0.047056203,0.031920424,0.041965032,0.055058599,0.030870609,0.024286774,0.040532186,0.068359311,0.062674197
-0.288554577,-0.290430243,-0.27884435,-0.272465031,-0.270703928,-0.271782991,-0.262531409,-0.27208036,-0.266345878,-0.25866861,-0.245426647,-0.236535381,-0.237302012,-0.231823773,-0.245852154,-0.225655168,-0.231379011,-0.204923979,-0.227319593,-0.216004212,-0.219754929,-0.203087376,-0.212610758,-0.183037888,-0.201055759,-0.181010984,-0.184630012,-0.181205026,-0.175747534,-0.191722387,-0.18649957,-0.165364828,-0.165730347,-0.158338966,-0.152722162,-0.173227923,-0.164167312,-0.135326237,-0.1734095,-0.139967861,-0.144418742,-0.139579125,-0.140796262,-0.130397338,-0.107750542,-0.123215625,-0.129877927,-0.128043971,-0.11773916,-0.110996529,-0.103141115,-0.089703053,-0.083415312,-0.109854809,-0.094159776,-0.094263299,-0.09618619,-0.085648568,-0.089704026,-0.078537028,-0.091954012,-0.069548761,-0.070513387,-0.07518001,-0.049182707,-0.062532958,-0.067876492,-0.047865682,-0.044524504,-0.049310971,-0.049351143,-0.040782219,-0.053397995,-0.031448394,-0.01291799,-0.032212166,-0.04997629,-0.009349621,-0.010804518,-0.042488779,-0.010120275,-0.001105159,-0.013531081,0.004499958,0.013945854,-0.007255343,0.008096474,0.024531393,0.007017033,0.005837711,0.033407822,0.050257666,0.0423943,0.045856192,0.035102663,0.036206921,0.044629688,0.049518388,0.0570571,0.073466517,0.0611246
-0.275510648,-0.284464418,-0.273007062,-0.288535646,-0.2755271,-0.258853362,-0.262528837,-0.24758513,-0.249923093,-0.253638726,-0.239029673,-0.256926911,-0.22491535,-0.221108757,-0.222979904,-0.214178482,-0.21663167,-0.209296593,-0.211906432,-0.215756036,-0.21512411,-0.217120029,-0.210550146,-0.212842582,-0.198249819,-0.192679101,-0.195532437,-0.163309171,-0.150490941,-0.181118015,-0.179432508,-0.177656227,-0.171102449,-0.165073776,-0.152950521,-0.159691589,-0.139386502,-0.149913907,-0.139774376,-0.136062144,-0.15499806,-0.150070917,-0.126111236,-0.134602476,-0.139699054,-0.129527437,-0.104030124,-0.100829887,-0.114772831,-0.115104228,-0.103044965,-0.094628062,-0.105066118,-0.097653497,-0.084836574,-0.097922686,-0.092007358,-0.085685884,-0.069792706,-0.08690447,-0.071519691,-0.070234738,-0.074622559,-0.063854178,-0.064710732,-0.056713325,-0.057091736,-0.040149181,-0.051256438,-0.029794136,-0.033768901,-0.037021359,-0.031572707,-0.041647199,-0.020781965,-0.023909907,-0.010066986,-0.004444161,-0.011986511,-0.006050237,0.008287617,0.003732575,-0.000174472,0.004668345,0.001851462,0.015220744,0.015476667,0.023163653,0.025584521,0.019813936,0.037642422,0.031387623,0.03883424,0.023681242,0.04951403,0.050698318,0.074230537,0.054156132,0.064542424,0.070718011,0.054516207
-0.285129858,-0.288331153,-0.270328287,-0.269236447,-0.26178637,-0.264213586,-0.249775274,-0.251632835,-0.247866478,-0.259804937,-0.240669811,-0.239569956,-0.237461936,-0.240003337,-0.220626918,-0.213792541,-0.209678592,-0.228904657,-0.213166449,-0.214401314,-0.216911355,-0.219450779,-0.188563499,-0.189148137,-0.201174203,-0.194176444,-0.178878427,-0.190606166,-0.184383574,-0.198016736,-0.191906125,-0.179587888,-0.155394864,-0.169942805,-0.161279882,-0.153908066,-0.15478296,-0.144911949,-0.139998947,-0.133340408,-0.144724592,-0.114956906,-0.146060032,-0.129922159,-0.111856538,-0.124976784,-0.113409398,-0.128960244,-0.129822361,-0.098278925,-0.119852844,-0.094516229,-0.105674659,-0.080593105,-0.068255444,-0.080300069,-0.073196449,-0.085305929,-0.086120607,-0.070075024,-0.047268751,-0.067869549,-0.070194266,-0.06781384,-0.054430424,-0.042983556,-0.04316837,-0.051824493,-0.019724767,-0.030716163,-0.035864269,-0.027989856,-0.021023235,-0.004959666,-0.028117265,-0.030066811,0.00166536,-0.012072855,-0.006465183,0.000432083,-0.000151815,0.014770103,0.002695599,0.009820141,0.015378444,0.039989371,0.012407712,0.022982516,0.029657706,0.042988517,0.037333419,0.050702315,0.04130463,0.032604012,0.05702595,0.069540416,0.047410004,0.058216302,0.055824489,0.064821557,0.077504976
-0.28103083,-0.27810279,-0.271379888,-0.259708157,-0.248496238,-0.257874017,-0.249478461,-0.264468453,-0.25764649,-0.246241254,-0.211523377,-0.232811225,-0.236389949,-0.220581509,-0.252978326,-0.233429518,-0.199804145,-0.225150045,-0.212894209,-0.191127449,-0.207698251,-0.20511895,-0.20467751,-0.19275624,-0.194788863,-0.166263343,-0.187932379,-0.187808187,-0.199490431,-0.174366649,-0.175059801,-0.169461503,-0.153741806,-0.170913943,-0.153807871,-0.149691244,-0.151911573,-0.135923269,-0.15880948,-0.14294246,-0.150507072,-0.133237885,-0.127802908,-0.121182053,-0.125949255,-0.122557484,-0.110009741,-0.107316909,-0.11534457,-0.111393332,-0.087804025,-0.097163522,-0.105486105,-0.083993086,-0.094820944,-0.090069832,-0.07242455,-0.082671668,-0.078855976,-0.077020542,-0.069268168,-0.075090451,-0.058006431,-0.080273397,-0.031145977,-0.046538357,-0.046791682,-0.033540702,-0.032465955,-0.041752301,-0.04220353,-0.02463897,-0.035617606,-0.011113271,-0.029999752,-0.011286724,0.007594722,-0.014245495,0.00737386,0.010038903,0.006994852,0.02017566,0.016067462,0.023395455,0.013958334,0.032060598,0.040282831,0.020241313,0.034584025,0.048689664,0.047405704,0.049495618,0.043102465,0.059894346,0.052253614,0.067640285,0.078552344,0.066839062,0.059281432,0.077803927,0.065645321
-0.277212196,-0.27335382,-0.268531286,-0.250908421,-0.250664217,-0.259136412,-0.250662168,-0.263241425,-0.245071338,-0.238965698,-0.23945852,-0.232098668,-0.230211441,-0.223461821,-0.221903337,-0.233660032,-0.210048688,-0.226234584,-0.185856449,-0.200465858,-0.217014894,-0.201173507,-0.190407563,-0.194249142,-0.198247656,-0.171583135,-0.197194874,-0.180994065,-0.17389429,-0.175651958,-0.15381478,-0.17527744,-0.158388847,-0.166858147,-0.164296324,-0.148008239,-0.158304226,-0.145378538,-0.14143441,-0.131863332,-0.122329586,-0.121571321,-0.153287131,-0.137631672,-0.120194956,-0.118109951,-0.120885904,-0.119066974,-0.106024531,-0.102715695,-0.086014408,-0.099860422,-0.08763153,-0.101287124,-0.080825773,-0.092860199,-0.070753678,-0.072728245,-0.060214699,-0.066648169,-0.064641088,-0.058548637,-0.04197846,-0.054590856,-0.064329952,-0.049836028,-0.042358748,-0.040314943,-0.03448045,-0.041484209,-0.035853511,-0.029536425,-0.020395278,-0.015552773,-0.026044658,-0.00659577,-0.020458896,0.002874395,0.023010068,0.003863006,0.014624695,0.011920643,0.005729487,0.027065698,0.020644246,0.023943915,0.027878688,0.027642795,0.037001644,0.018679838,0.051478686,0.059410832,0.052656756,0.056877197,0.043581337,0.064374835,0.066774574,0.080671142,0.076971407,0.07812166,0.07490989
-0.277063046,-0.283642394,-0.263713664,-0.271853303,-0.278387696,-0.26065307,-0.247393996,-0.252064993,-0.241671279,-0.237915311,-0.250094178,-0.245974367,-0.237838104,-0.226823172,-0.223679542,-0.222110258,-0.214390985,-0.212098269,-0.217257158,-0.216823097,-0.208000535,-0.216561162,-0.188268029,-0.189041373,-0.192398883,-0.186269412,-0.163279901,-0.169593213,-0.180059177,-0.176638757,-0.174007528,-0.178895067,-0.167001408,-0.156287794,-0.158308366,-0.158070039,-0.146700823,-0.139998817,-0.124760227,-0.136323972,-0.144177587,-0.120065735,-0.124382638,-0.116372946,-0.116944613,-0.121002732,-0.101522848,-0.120193499,-0.100544276,-0.099607027,-0.107597929,-0.098902335,-0.089054224,-0.085377584,-0.070685708,-0.085510489,-0.095853792,-0.072656427,-0.071581572,-0.060731217,-0.044100393,-0.049315424,-0.047575539,-0.049737199,-0.035599961,-0.045274597,-0.021994309,-0.034385464,-0.024429277,-0.018772264,-0.012295542,-0.034935219,-0.025577947,-0.025150033,-0.018499398,-0.000592267,-0.012316974,0.004802885,0.009400872,0.008559585,0.000829219,0.03303945,0.008946131,0.011505587,0.03122161,0.030217393,0.029639002,0.028961678,0.051379305,0.037025682,0.048820837,0.054031913,0.043978072,0.044833899,0.056782957,0.069993427,0.069575313,0.074426836,0.076051758,0.084148618,0.091827316
-0.27208049,-0.262825579,-0.273074245,-0.268625549,-0.268054925,-0.258355092,-0.248944909,-0.248249884,-0.241449858,-0.246651316,-0.224872121,-0.23241931,-0.242354504,-0.213041574,-0.239237968,-0.209190294,-0.222813481,-0.220586617,-0.208488228,-0.205979948,-0.201735599,-0.19308464,-0.190210263,-0.191714982,-0.18681685,-0.184000687,-0.175988737,-0.168331106,-0.167427725,-0.171064591,-0.167440561,-0.16382262,-0.139842165,-0.16759908,-0.155925882,-0.138086511,-0.144013303,-0.131132772,-0.132798759,-0.14054426,-0.149071905,-0.137578876,-0.115599298,-0.118318663,-0.121873732,-0.091299732,-0.099501071,-0.107979148,-0.105095304,-0.087260427,-0.077606379,-0.076383995,-0.082072809,-0.07802614,-0.079746839,-0.066795483,-0.075983317,-0.077047308,-0.054100467,-0.062650784,-0.049347781,-0.060681333,-0.052153396,-0.042602297,-0.043108527,-0.029563705,-0.048813363,-0.030451077,-0.035035474,-0.037658741,-0.022319672,-0.03088487,-0.015553611,-0.019733806,-0.011397363,-0.007160812,0.016135337,-0.004575539,0.013511059,0.012652482,0.0271878,0.011548494,0.018408802,0.023700698,0.017736803,0.023881408,0.037891889,0.052297697,0.044082155,0.037243395,0.034457143,0.038637639,0.076264561,0.077839686,0.059229724,0.072246289,0.068176023,0.06162562,0.087184542,0.091952484,0.0995076
-0.269945354,-0.273640931,-0.27244167,-0.262211662,-0.256613451,-0.257444082,-0.247517666,-0.25997012,-0.241726874,-0.236965585,-0.25087777,-0.233802867,-0.238013875,-0.229431802,-0.212013954,-0.212488834,-0.217031022,-0.215768375,-0.202892684,-0.214659739,-0.211642451,-0.190924123,-0.185924503,-0.182791303,-0.174655426,-0.194975224,-0.178076943,-0.184981745,-0.175577005,-0.173077519,-0.158499631,-0.153054475,-0.152540593,-0.164504455,-0.150655277,-0.134789519,-0.140900887,-0.160223461,-0.1387791,-0.13603113,-0.126983302,-0.125555547,-0.127992512,-0.111099931,-0.103887537,-0.119110952,-0.124864822,-0.084622389,-0.10821599,-0.089300541,-0.083971853,-0.099829173,-0.077796954,-0.086447981,-0.06276925,-0.06348936,-0.079495272,-0.070501641,-0.068222734,-0.058909534,-0.041694451,-0.060145708,-0.062214077,-0.033982019,-0.040424945,-0.029039832,-0.034829381,-0.037142039,-0.016923332,-0.031455286,-0.013152332,-0.009878203,-0.003751151,0.002722589,-0.011729723,0.018470842,0.01647001,0.010415326,0.0208824,-0.007873637,0.018805489,0.014348496,0.033002155,0.021701606,0.012273121,0.039827724,0.040870954,0.046567689,0.044697633,0.051270727,0.047023022,0.055250233,0.087702861,0.063612494,0.059552019,0.079205145,0.09943863,0.074063559,0.079963755,0.092226214,0.107166866
-0.273450364,-0.275276106,-0.271801742,-0.253812413,-0.26814227,-0.249253777,-0.243407014,-0.241626691,-0.248204133,-0.225022099,-0.232528064,-0.246090591,-0.22517723,-0.217171667,-0.235591986,-0.218393818,-0.21411446,-0.215492837,-0.206563037,-0.203599516,-0.210029568,-0.192966268,-0.187807865,-0.186361207,-0.176655179,-0.18620571,-0.181161634,-0.167385664,-0.180908474,-0.160883609,-0.149936444,-0.148520325,-0.162023691,-0.145244418,-0.152830563,-0.132300372,-0.141392232,-0.133053596,-0.12807725,-0.130473131,-0.125618666,-0.116793539,-0.102590434,-0.112545223,-0.106034794,-0.109937294,-0.087274581,-0.112858811,-0.093322622,-0.101123296,-0.097428376,-0.099421774,-0.089939395,-0.09077773,-0.084544936,-0.064102885,-0.06531832,-0.071478955,-0.059246843,-0.056826895,-0.06089227,-0.047177165,-0.054876637,-0.038013966,-0.028980418,-0.029086172,-0.025005647,-0.038614509,-0.003795399,-0.036909798,-0.031442147,-0.018798598,0.002133455,-0.016805276,-0.000118211,-0.005815161,0.017265016,0.015482902,0.022123397,0.014106566,0.020114231,0.0135291,0.027519059,0.032981064,0.034570084,0.030409477,0.046097986,0.050552785,0.041010147,0.035046106,0.050988597,0.05790149,0.065589655,0.060769393,0.070185548,0.084487506,0.069819112,0.073777217,0.086181382,0.087234769,0.073366355
-0.268314968,-0.267778749,-0.245580995,-0.261776397,-0.247839654,-0.256511709,-0.2549036,-0.239165049,-0.247581871,-0.238719812,-0.231563454,-0.240311854,-0.217471972,-0.21693014,-0.210979329,-0.218288927,-0.214244614,-0.21259526,-0.206412271,-0.19465759,-0.196569442,-0.19279636,-0.185464775,-0.185023403,-0.193945497,-0.175314415,-0.168176062,-0.161083405,-0.174028837,-0.168756745,-0.166117936,-0.171864771,-0.143882139,-0.150038761,-0.135510488,-0.136667942,-0.139351561,-0.133294124,-0.124330094,-0.135741469,-0.120358779,-0.114176638,-0.115983356,-0.120422218,-0.106527336,-0.111117124,-0.091969942,-0.094520034,-0.103038181,-0.072704612,-0.081008793,-0.080580745,-0.087739921,-0.080451055,-0.091069566,-0.058136862,-0.040197606,-0.071204001,-0.06862817,-0.057266583,-0.051082062,-0.045427806,-0.041826087,-0.031828437,-0.018060435,-0.023623306,-0.023215021,-0.020395322,-0.007188915,-0.003187099,-0.021609819,-0.015145088,-0.012738587,0.005518148,-0.003994955,0.017050609,0.01674769,0.018925954,0.032865411,0.034321716,0.026179517,0.031298094,0.053785201,0.049492293,0.048549495,0.035110336,0.038755248,0.070866044,0.053715815,0.040062142,0.06576239,0.058913077,0.049121197,0.080677629,0.063547572,0.066645548,0.087157235,0.097081617,0.089519716,0.088746125,0.098296092
-0.266433357,-0.284494858,-0.259158631,-0.263840429,-0.250749176,-0.236902038,-0.259163093,-0.241568074,-0.244488075,-0.232612474,-0.223718921,-0.233010305,-0.227665559,-0.219700022,-0.238312131,-0.212444696,-0.204975379,-0.195858668,-0.1983823,-0.196062729,-0.198706518,-0.207108913,-0.186317801,-0.185534437,-0.194427158,-0.188722899,-0.170726447,-0.170223383,-0.150364714,-0.163956294,-0.157607709,-0.164242275,-0.139383559,-0.150860487,-0.136584004,-0.132607447,-0.122190177,-0.135172807,-0.131063146,-0.125901367,-0.122473565,-0.119950239,-0.117538367,-0.102686519,-0.094055533,-0.094966979,-0.095288561,-0.102803791,-0.078983328,-0.082871039,-0.081337391,-0.086720651,-0.076837302,-0.071107088,-0.064036186,-0.064033656,-0.07215489,-0.054453014,-0.0616823,-0.036898552,-0.038325983,-0.032468135,-0.036758187,-0.025536001,-0.04069412,-0.045938709,-0.027809675,-0.015802954,-0.023790312,-0.0016557,0.001809615,-0.007158041,-0.010746287,-0.004423516,0.002223067,0.001679177,0.003002551,0.024052377,0.016719886,0.008397463,0.027271598,0.039460714,0.031139602,0.042113249,0.045062889,0.03289247,0.040013655,0.058681711,0.044437634,0.05418386,0.05512593,0.063039655,0.077821389,0.089679972,0.061050208,0.08147878,0.071680179,0.09634484,0.100899417,0.09706268,0.107565625
